Accession_number	Region	Domain
Q92619	[703, 747]	Rho GTPase activation protein
Q96C12	[133, 150]	Leucine-rich Repeat Variant
Q96C12	[177, 204]	Leucine-rich Repeat Variant
Q9BZJ3	[207, 241]	Trypsin-like serine proteases
Q9GZM7	[130, 148]	Cysteine proteinases
Q9GZM7	[254, 271]	Cysteine proteinases
Q9NS23	[95, 115]	-
A2RUU4	[35, 65]	Lipase, subunit A
O43865	[377, 404]	NAD(P)-binding Rossmann-like Domain
O75558	[264, 285]	-
O95409	[254, 316]	Classic Zinc Finger
P07911	[572, 587]	Zona pellucida, ZP-C domain
P29317	[264, 328]	Tumor Necrosis Factor Receptor, subunit A, domain 2
P29317	[355, 388]	Immunoglobulins
P48443	[132, 208]	Erythroid Transcription Factor GATA-1, subunit A
P54317	[309, 332]	alpha/beta hydrolase
Q5VUJ5	[585, 607]	Ankyrin repeat-containing domain
Q5XPI4	[1256, 1284]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q8WWA0	[30, 45]	Gamma Fibrinogen, chain A, domain 1
Q9H2R5	[120, 147]	Trypsin-like serine proteases
Q9H2R5	[158, 245]	Trypsin-like serine proteases
A6NFI3	[346, 372]	Classic Zinc Finger
A6NFI3	[685, 715]	Classic Zinc Finger
O60486	[455, 500]	ligand-binding face of the semaphorins, domain 2
O95256	[155, 186]	Immunoglobulins
O95271	[815, 839]	Ankyrin repeat-containing domain
O95271	[1224, 1244]	-
P0DKX0	[147, 173]	Classic Zinc Finger
P0DKX0	[223, 251]	Classic Zinc Finger
P21506	[207, 258]	Classic Zinc Finger
P35125	[1266, 1290]	Cysteine proteinases
P35125	[1334, 1357]	Cysteine proteinases
P47974	[148, 185]	Zinc finger, CCCH-type
Q03181	[71, 133]	Erythroid Transcription Factor GATA-1, subunit A
Q03938	[309, 337]	Classic Zinc Finger
Q03938	[391, 421]	Classic Zinc Finger
Q53H47	[15, 47]	SET domain
Q53H47	[63, 132]	SET domain
Q5VV63	[212, 227]	Laminin
Q5VV63	[856, 884]	Mannose-Binding Protein A, subunit A
Q86T96	[453, 470]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q86VH5	[34, 47]	Ribonuclease Inhibitor
Q86Y97	[183, 243]	SET domain
Q8TAA1	[86, 108]	Ribonuclease A-like domain
Q8TAA1	[126, 172]	Ribonuclease A-like domain
Q92664	[53, 64]	Classic Zinc Finger
Q92664	[214, 262]	Classic Zinc Finger
Q9BV36	[53, 108]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9H0H5	[289, 339]	-
Q9HA38	[60, 84]	Classic Zinc Finger
Q9HA38	[142, 161]	Classic Zinc Finger
Q9HA38	[239, 260]	Classic Zinc Finger
O75578	[65, 95]	Integrin alpha, N-terminal
O95639	[123, 168]	Zinc finger, CCCH-type
O95639	[234, 263]	Zinc finger, CCHC-type
P13671	[678, 697]	Complement Module, domain 1
P13671	[764, 807]	-
P26012	[402, 435]	ntegrin, alpha v. Chain A, domain 3
P36894	[55, 74]	CD59
P36894	[93, 134]	CD59
P43403	[79, 111]	SH2 domain
P55291	[569, 589]	Cadherins
Q14192	[1, 18]	Cysteine Rich Protein
Q15195	[41, 64]	Hepatocyte Growth Factor
Q6FIF0	[3, 42]	-
Q6FIF0	[138, 190]	AN1-like Zinc finger
Q8IW52	[342, 360]	Ribonuclease Inhibitor
Q92610	[883, 906]	Classic Zinc Finger
Q92610	[1120, 1163]	Classic Zinc Finger
Q99590	[113, 135]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q99795	[200, 227]	Immunoglobulins
P02751	[48, 61]	Complement Module, domain 1
P02751	[93, 134]	Complement Module, domain 1
P02751	[532, 558]	Complement Module, domain 1
P02751	[2336, 2386]	Complement Module, domain 1
P05111	[316, 337]	Cystine-knot cytokines
P29400	[1667, 1684]	Collagen IV, non-collagenous
Q49A33	[1, 18]	Classic Zinc Finger
Q49A33	[58, 86]	Classic Zinc Finger
Q6ZTA4	[1, 39]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q6ZTA4	[197, 247]	-
Q6ZTA4	[293, 335]	Classic Zinc Finger
Q8IX07	[281, 317]	Classic Zinc Finger
Q8NHM5	[647, 723]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q8TEC5	[24, 58]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q92570	[283, 361]	Erythroid Transcription Factor GATA-1, subunit A
Q92784	[189, 212]	Classic Zinc Finger
Q92784	[254, 362]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9HB58	[450, 497]	SAND domain-like
Q9HB58	[534, 579]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9UK12	[300, 310]	Classic Zinc Finger
Q9Y5K3	[40, 64]	HUPs
O43897	[576, 614]	Laminin
O43897	[729, 768]	Laminin
O75469	[33, 111]	Erythroid Transcription Factor GATA-1, subunit A
P17010	[447, 484]	Classic Zinc Finger
P17010	[717, 744]	Classic Zinc Finger
Q86Y13	[1138, 1196]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q8IZJ4	[265, 290]	Ras guanine-nucleotide exchange factors catalytic domain
Q8WV44	[9, 50]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q96BQ3	[36, 64]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q96BQ3	[93, 124]	Classic Zinc Finger
Q96C10	[202, 228]	P-loop containing nucleotide triphosphate hydrolases
Q9H2S9	[548, 572]	Classic Zinc Finger
Q9NWK9	[210, 260]	-
Q9UFB7	[427, 485]	Classic Zinc Finger
Q9UFB7	[544, 571]	Classic Zinc Finger
A0AAG2UUX9	[546, 582]	Laminin
A0AAG2UUX9	[664, 692]	-
A0AAG2UUX9	[710, 744]	-
Q06481	[69, 86]	Amyloidogenic glycoprotein, heparin-binding domain
Q06481	[108, 123]	Amyloidogenic glycoprotein, heparin-binding domain
Q06481	[149, 174]	Amyloidogenic glycoprotein, copper-binding domain
Q06481	[191, 205]	Amyloidogenic glycoprotein, copper-binding domain
Q06481	[337, 363]	Pancreatic trypsin inhibitor Kunitz domain
Q13480	[107, 124]	Pleckstrin-homology domain (PH domain)/Phosphotyrosine-binding domain (PTB)
Q7Z4K8	[22, 65]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q7Z4K8	[161, 206]	-
Q7Z4K8	[224, 258]	Classic Zinc Finger
Q86UW9	[401, 424]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q86UW9	[459, 476]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q8TAQ5	[134, 164]	Classic Zinc Finger
Q8TF32	[195, 230]	Classic Zinc Finger
Q8TF32	[259, 284]	Classic Zinc Finger
Q96MN9	[308, 331]	Classic Zinc Finger
Q9H0M5	[185, 202]	Classic Zinc Finger
Q9H6P5	[343, 360]	(Glycosyl)asparaginase
Q9NZV6	[60, 83]	Peptide methionine sulfoxide reductase.
O60481	[286, 304]	Classic Zinc Finger
O60481	[325, 354]	Classic Zinc Finger
Q13219	[410, 494]	Collagenase (Catalytic Domain)
Q13219	[578, 626]	Collagenase (Catalytic Domain)
Q13219	[637, 654]	Collagenase (Catalytic Domain)
Q13444	[649, 688]	Galactose-binding domain-like
Q14767	[159, 218]	Laminin
Q8N7C3	[8, 58]	Classic Zinc Finger
Q8ND82	[404, 420]	Classic Zinc Finger
Q8ND82	[433, 443]	Classic Zinc Finger
Q96ND8	[210, 237]	Classic Zinc Finger
Q9UBN7	[518, 548]	Histone deacetylase domain
Q9UBN7	[1120, 1140]	Zinc/RING finger domain, C3HC4 (zinc finger)
C9JPN9	[101, 135]	Cysteine proteinases
O43916	[155, 178]	P-loop containing nucleotide triphosphate hydrolases
O95389	[213, 260]	Thrombospondin type-1 (TSP1) repeat
P29074	[760, 782]	Protein tyrosine phosphatase superfamily
P48740	[139, 158]	Laminin
P62979	[110, 136]	-
Q2MKA7	[30, 52]	Hormone Receptor, Insulin-like Growth Factor Receptor 1; Chain A, domain 2
Q2MKA7	[70, 148]	Hormone Receptor, Insulin-like Growth Factor Receptor 1; Chain A, domain 2
Q5CZA5	[368, 379]	Classic Zinc Finger
Q5T0T0	[69, 102]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q6KF10	[408, 427]	Cystine-knot cytokines
Q92793	[356, 439]	TAZ domain
Q92793	[1274, 1288]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q92793	[1699, 1721]	-
Q92793	[1760, 1853]	TAZ domain
Q96MA1	[4, 49]	DM DNA-binding domain
Q9HAV5	[1, 84]	Tumor Necrosis Factor Receptor, subunit A, domain 2
Q9UGI0	[16, 36]	Zinc finger, RanBP2-type
Q9UGI0	[77, 116]	Zinc finger, RanBP2-type
Q9UGI0	[148, 181]	Zinc finger, RanBP2-type
Q9UP38	[114, 122]	Frizzled cysteine-rich domain
Q9UP38	[177, 236]	Frizzled cysteine-rich domain
P11678	[246, 272]	Haem peroxidase domain superfamily, animal type
P17544	[4, 23]	Classic Zinc Finger
Q14527	[781, 821]	P-loop containing nucleotide triphosphate hydrolases
Q6IA86	[699, 714]	YVTN repeat-like/Quinoprotein amine dehydrogenase
Q6IA86	[761, 823]	YVTN repeat-like/Quinoprotein amine dehydrogenase
Q8TBZ8	[94, 117]	Classic Zinc Finger
Q969Q0	[1, 24]	-
Q969Q0	[61, 97]	-
Q9NR97	[25, 52]	Ribonuclease Inhibitor
Q9UKF2	[342, 365]	Collagenase (Catalytic Domain)
Q9Y6Q6	[35, 114]	Tumor Necrosis Factor Receptor, subunit A, domain 2
Q9Y6Q6	[169, 193]	Tumor Necrosis Factor Receptor, subunit A, domain 2
O76071	[223, 244]	YVTN repeat-like/Quinoprotein amine dehydrogenase
O76071	[302, 331]	YVTN repeat-like/Quinoprotein amine dehydrogenase
P20851	[63, 83]	Complement Module, domain 1
P20851	[113, 134]	Complement Module, domain 1
P22888	[34, 45]	Ribonuclease Inhibitor
P26717	[111, 119]	Mannose-Binding Protein A, subunit A
P39060	[331, 341]	Frizzled cysteine-rich domain
P39060	[396, 418]	Frizzled cysteine-rich domain
P55211	[164, 189]	-
Q3KP44	[46, 68]	Ankyrin repeat-containing domain
Q4LDE5	[1672, 1689]	Complement Module, domain 1
Q4LDE5	[1844, 1859]	Complement Module, domain 1
Q4LDE5	[1873, 1901]	Complement Module, domain 1
Q4LDE5	[2003, 2022]	Complement Module, domain 1
Q4LDE5	[2058, 2082]	Complement Module, domain 1
Q4LDE5	[2120, 2141]	Complement Module, domain 1
Q4LDE5	[2202, 2259]	Complement Module, domain 1
Q4LDE5	[2296, 2317]	Complement Module, domain 1
Q4LDE5	[2414, 2440]	Complement Module, domain 1
Q4LDE5	[2469, 2494]	Complement Module, domain 1
Q4LDE5	[2521, 2552]	Complement Module, domain 1
Q4LDE5	[2610, 2633]	Complement Module, domain 1
Q4LDE5	[2716, 2771]	Complement Module, domain 1
Q4LDE5	[2801, 2829]	Complement Module, domain 1
Q4LDE5	[2873, 2887]	Complement Module, domain 1
Q4LDE5	[2919, 2945]	Complement Module, domain 1
Q4LDE5	[2975, 3006]	Complement Module, domain 1
Q4LDE5	[3060, 3073]	Complement Module, domain 1
Q4LDE5	[3120, 3175]	Complement Module, domain 1
Q4LDE5	[3295, 3353]	Complement Module, domain 1
Q4LDE5	[3386, 3410]	Complement Module, domain 1
Q5HYK9	[319, 344]	Classic Zinc Finger
Q5HYK9	[379, 410]	Classic Zinc Finger
Q5QP82	[401, 466]	YVTN repeat-like/Quinoprotein amine dehydrogenase
Q7RTZ2	[105, 131]	Cysteine proteinases
Q7RTZ2	[174, 189]	Cysteine proteinases
Q96DX7	[21, 50]	-
Q96DX7	[179, 207]	Classic Zinc Finger
Q96S99	[147, 184]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q96S99	[201, 216]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9BVG3	[39, 60]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9NPF7	[62, 86]	-
Q9UJJ7	[120, 147]	Pseudouridine synthase
Q9UJJ7	[214, 227]	Pseudouridine synthase
D6RBM5	[101, 135]	Cysteine proteinases
G3V0H7	[405, 427]	-
O75636	[79, 99]	Gamma Fibrinogen, chain A, domain 1
P12724	[80, 101]	Ribonuclease A-like domain
P12724	[113, 147]	Ribonuclease A-like domain
P52757	[244, 271]	-
P60321	[60, 123]	Nanos, RNA-binding domain
P80294	[1, 60]	Metallothionein Isoform II
Q03395	[209, 234]	Tetraspanin
Q5VTB9	[538, 560]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q6MZW2	[63, 115]	-
Q8N4A0	[496, 527]	-
Q8N4A0	[541, 573]	-
Q8WWX0	[162, 180]	Ankyrin repeat-containing domain
Q96A61	[212, 233]	Classic Zinc Finger
Q96EP1	[293, 359]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q96EP1	[424, 453]	-
Q96EP1	[465, 497]	-
O75123	[400, 428]	Classic Zinc Finger
O75197	[299, 331]	Laminin
O75197	[902, 930]	TolB, C-terminal domain
P04141	[94, 115]	-
P26358	[1210, 1234]	Vaccinia Virus protein VP39
P26358	[1465, 1502]	DNA Methylase, subunit A, domain 2
P83110	[25, 90]	-
Q8WZ42	[5943, 5972]	Immunoglobulins
Q8WZ42	[6513, 6534]	Immunoglobulins
Q8WZ42	[7454, 7477]	Immunoglobulins
Q8WZ42	[8676, 8701]	Immunoglobulins
Q8WZ42	[19232, 19261]	Immunoglobulins
Q9H6Y7	[237, 277]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9NQ75	[12, 35]	SH3 Domains
Q9NS62	[345, 396]	Thrombospondin type-1 (TSP1) repeat
Q9NUD5	[349, 396]	Zinc finger, CCHC-type
Q9UF33	[225, 252]	ephrin a2 ectodomain
Q9UF33	[279, 331]	Tumor Necrosis Factor Receptor, subunit A, domain 2
Q9UF33	[358, 389]	Immunoglobulins
Q9UKK9	[120, 136]	Nucleoside Triphosphate Pyrophosphohydrolase
A6NNY8	[179, 221]	Cysteine proteinases
A6NNY8	[255, 298]	Cysteine proteinases
P17936	[44, 115]	-
P17936	[229, 271]	Thyroglobulin type-1
P18564	[20, 63]	ligand-binding face of the semaphorins, domain 2
P98155	[703, 751]	Laminin
Q6PEZ8	[37, 49]	Ribonuclease Inhibitor
Q86XD8	[656, 709]	AN1-like Zinc finger
Q8N448	[120, 146]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q8TF68	[221, 270]	Classic Zinc Finger
Q96CB8	[154, 217]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q96MX3	[111, 139]	Classic Zinc Finger
Q96MX3	[184, 216]	Classic Zinc Finger
Q96MX3	[477, 493]	Classic Zinc Finger
Q96MX3	[536, 567]	Classic Zinc Finger
Q9C0B0	[118, 156]	Zinc finger, CCCH-type
Q9C0B0	[263, 323]	Zinc finger, CCCH-type
Q9NSY2	[131, 169]	-
Q9UJN7	[107, 134]	Classic Zinc Finger
Q9UKA1	[658, 683]	Ribonuclease Inhibitor
O00634	[22, 76]	Galactose-binding domain-like
O43294	[224, 268]	Cysteine Rich Protein
O43294	[304, 331]	Cysteine Rich Protein
O43294	[380, 398]	Cysteine Rich Protein
P07602	[127, 142]	Saposin-like
P07602	[193, 209]	Saposin-like
P0CG37	[84, 119]	Laminin
P24593	[31, 102]	-
P24593	[208, 245]	Thyroglobulin type-1
P31040	[178, 194]	FAD/NAD(P)-binding domain
Q02325	[38, 64]	Hepatocyte Growth Factor
Q07444	[111, 119]	Mannose-Binding Protein A, subunit A
Q8N567	[119, 177]	Zinc finger, CCHC-type
Q8NB15	[143, 160]	Classic Zinc Finger
Q96NZ8	[482, 500]	-
Q9BRA0	[58, 83]	-
Q9H000	[1, 32]	Pneumovirus matrix protein 2 (M2), zinc-binding domain
Q9H000	[160, 203]	-
Q9H963	[3, 22]	Classic Zinc Finger
Q9Y2V2	[58, 78]	Nucleic acid-binding proteins
A6NK75	[432, 458]	Classic Zinc Finger
O43559	[2, 16]	Pleckstrin-homology domain (PH domain)/Phosphotyrosine-binding domain (PTB)
O95185	[314, 367]	Thrombospondin type-1 (TSP1) repeat
P07998	[43, 147]	Ribonuclease A-like domain
P0CG40	[389, 406]	Classic Zinc Finger
P19474	[20, 61]	Zinc/RING finger domain, C3HC4 (zinc finger)
P19474	[88, 101]	Classic Zinc Finger
P63145	[540, 604]	Zinc finger, CCHC-type
P98160	[196, 236]	Low-density Lipoprotein Receptor
P98160	[1735, 1757]	Immunoglobulins
Q3MIP1	[273, 295]	-
Q6V0I7	[3800, 3823]	Laminin
Q6V0I7	[4165, 4206]	Laminin
Q6V0I7	[4429, 4470]	Laminin
Q7Z569	[302, 319]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q8WUY3	[300, 337]	DHHA2 domain
Q9ULD4	[266, 282]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9Y2X9	[259, 287]	Classic Zinc Finger
A0A0U1RR11	[190, 234]	-
P05129	[78, 89]	-
P05129	[117, 150]	-
P05771	[79, 89]	-
P05771	[131, 151]	-
P07320	[9, 33]	Crystallins
P13611	[3091, 3128]	Laminin
P13611	[3191, 3206]	Mannose-Binding Protein A, subunit A
Q07654	[24, 64]	Spasmolytic Protein, domain 1
Q13685	[205, 227]	YVTN repeat-like/Quinoprotein amine dehydrogenase
Q14332	[101, 159]	Frizzled cysteine-rich domain
Q14332	[219, 234]	Rhodopsin 7-helix transmembrane proteins
Q5SVQ8	[353, 385]	Classic Zinc Finger
Q5SVQ8	[462, 505]	Classic Zinc Finger
Q5VZF2	[13, 75]	-
Q5VZF2	[172, 207]	-
Q6ZMS7	[347, 363]	Classic Zinc Finger
Q6ZMS7	[434, 462]	Classic Zinc Finger
Q8TA94	[160, 191]	Classic Zinc Finger
Q8WWY7	[28, 76]	Elafin-like
Q9HAK2	[139, 177]	Transcription factor COE1, DNA-binding domain
Q9NQC1	[191, 222]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9NQC1	[250, 270]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9NQC1	[283, 336]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9NWF9	[552, 573]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9NWF9	[646, 739]	-
Q9P2J8	[267, 301]	Classic Zinc Finger
A8MQ27	[497, 551]	Zinc/RING finger domain, C3HC4 (zinc finger)
O95365	[382, 407]	Classic Zinc Finger
O96014	[294, 353]	-
P17041	[75, 101]	Classic Zinc Finger
P56704	[292, 334]	-
Q06278	[37, 61]	-
Q06278	[98, 126]	[2Fe-2S]-binding domain
Q06278	[136, 189]	[2Fe-2S]-binding domain
Q14114	[686, 732]	Laminin
Q6ZMJ2	[461, 494]	SRCR-like domain
Q6ZN57	[100, 128]	Classic Zinc Finger
Q8IVT5	[145, 166]	Transcription Factor, Ets-1
Q8IVT5	[352, 392]	-
Q96N95	[242, 276]	Classic Zinc Finger
Q96PE1	[37, 55]	Ribonuclease Inhibitor
Q96PE1	[1073, 1090]	Rhodopsin 7-helix transmembrane proteins
Q99571	[115, 152]	atp-gated p2x4 ion channel
A6NCW0	[105, 131]	Cysteine proteinases
B7ZBB8	[208, 245]	Carbohydrate binding type-21 domain
B7ZBB8	[288, 314]	Carbohydrate binding type-21 domain
P07316	[11, 31]	Crystallins
P24386	[558, 604]	FAD/NAD(P)-binding domain
P50479	[252, 268]	Cysteine Rich Protein
Q13191	[343, 422]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q13342	[686, 739]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q8NCF0	[232, 287]	Laminin
Q8NCN4	[60, 115]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9H1J7	[299, 331]	-
Q9H930	[399, 452]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9Y467	[398, 415]	Classic Zinc Finger
Q9Y467	[624, 673]	Classic Zinc Finger
Q9Y467	[931, 954]	Classic Zinc Finger
Q9Y4J8	[264, 279]	-
O75610	[253, 270]	Cystine-knot cytokines
O75610	[340, 354]	Cystine-knot cytokines
O76080	[3, 42]	-
O76080	[144, 195]	AN1-like Zinc finger
P10253	[79, 117]	Spasmolytic Protein, domain 1
P13631	[85, 159]	Erythroid Transcription Factor GATA-1, subunit A
Q02086	[515, 541]	Classic Zinc Finger
Q02086	[583, 599]	Classic Zinc Finger
Q16342	[123, 176]	-
Q5U4P2	[251, 275]	B-lactam Antibiotic, Isopenicillin N Synthase; Chain
Q5U4P2	[297, 335]	B-lactam Antibiotic, Isopenicillin N Synthase; Chain
Q6UXC1	[230, 266]	Low-density Lipoprotein Receptor
Q6UXC1	[451, 489]	Low-density Lipoprotein Receptor
Q6UXC1	[810, 822]	-
Q8IYN0	[196, 221]	Classic Zinc Finger
Q8IYN0	[259, 285]	Classic Zinc Finger
Q8N8B7	[279, 305]	-
Q8TF20	[88, 111]	Classic Zinc Finger
Q8TF20	[148, 167]	Classic Zinc Finger
Q8TF20	[200, 234]	Classic Zinc Finger
Q8TF20	[622, 653]	Classic Zinc Finger
Q96EP0	[739, 755]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q96EP0	[872, 928]	-
Q9H165	[402, 421]	Classic Zinc Finger
Q9H165	[770, 814]	Classic Zinc Finger
P08912	[400, 414]	Rhodopsin 7-helix transmembrane proteins
P53672	[26, 42]	Crystallins
Q1L6U9	[65, 118]	Beta-microseminoprotein (PSP94) domain
Q5TYW2	[90, 108]	Ankyrin repeat-containing domain
Q92794	[203, 248]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q96D59	[2, 36]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q96D59	[46, 68]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q96MM7	[245, 273]	P-loop containing nucleotide triphosphate hydrolases
Q96MM7	[342, 369]	P-loop containing nucleotide triphosphate hydrolases
Q9BRP0	[113, 168]	Classic Zinc Finger
Q9GZP0	[297, 327]	Cystine-knot cytokines
Q9GZP0	[349, 368]	Cystine-knot cytokines
Q9H633	[59, 102]	-
Q9NQL9	[22, 64]	DM DNA-binding domain
Q9NS67	[350, 368]	Rhodopsin 7-helix transmembrane proteins
Q9NU63	[324, 342]	Classic Zinc Finger
Q9NU63	[373, 382]	Classic Zinc Finger
Q9Y4X5	[221, 237]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9Y4X5	[329, 367]	-
Q9Y4X5	[383, 399]	-
A1L020	[463, 515]	Zinc/RING finger domain, C3HC4 (zinc finger)
A6NCK2	[36, 64]	Zinc/RING finger domain, C3HC4 (zinc finger)
A6NCK2	[93, 124]	Classic Zinc Finger
M0QZC1	[58, 120]	Zinc/RING finger domain, C3HC4 (zinc finger)
P06870	[174, 238]	Trypsin-like serine proteases
P17024	[135, 194]	Classic Zinc Finger
P36954	[6, 56]	-
P36954	[75, 124]	-
Q53GG5	[291, 323]	Cysteine Rich Protein
Q5VVJ2	[611, 632]	Cytidine Deaminase, domain 2
Q6ZMT4	[29, 45]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q6ZSA7	[219, 236]	Ribonuclease Inhibitor
Q86UP0	[606, 626]	Cadherins
Q86W25	[1023, 1042]	Ribonuclease Inhibitor
Q86YE8	[185, 213]	Classic Zinc Finger
Q86YE8	[549, 577]	Classic Zinc Finger
Q8IV38	[315, 357]	-
Q8NE35	[627, 647]	Cytoplasmic polyadenylation element-binding protein, ZZ domain
Q8TEU8	[324, 380]	Pancreatic trypsin inhibitor Kunitz domain
Q8WZ74	[929, 960]	Ankyrin repeat-containing domain
Q9BQ24	[36, 90]	Zinc/RING finger domain, C3HC4 (zinc finger)
O75164	[743, 770]	Zinc/RING finger domain, C3HC4 (zinc finger)
O75164	[836, 863]	Zinc/RING finger domain, C3HC4 (zinc finger)
O95390	[300, 315]	Cystine-knot cytokines
O95390	[359, 381]	Cystine-knot cytokines
P04626	[215, 338]	Hormone Receptor, Insulin-like Growth Factor Receptor 1; Chain A, domain 2
P21333	[1097, 1129]	Immunoglobulins
P21333	[1159, 1207]	Immunoglobulins
Q07157	[1716, 1731]	-
Q14847	[34, 62]	Cysteine Rich Protein
Q3KNW1	[143, 183]	Classic Zinc Finger
Q86WI1	[2042, 2075]	Immunoglobulins
Q8N428	[531, 552]	-
Q8N907	[171, 188]	Cystine-knot cytokines
Q8N9I9	[153, 208]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q8TAW3	[279, 310]	Classic Zinc Finger
Q96H55	[668, 703]	-
Q96JK9	[73, 100]	-
Q96KN9	[105, 131]	Gap junction channel protein cysteine-rich domain
Q96PQ6	[214, 247]	Classic Zinc Finger
Q9UPS8	[93, 132]	Ankyrin repeat-containing domain
Q9Y6R6	[750, 776]	Classic Zinc Finger
A1L4H1	[78, 127]	SRCR-like domain
A1L4H1	[198, 250]	SRCR-like domain
A1L4H1	[465, 519]	SRCR-like domain
A1L4H1	[535, 570]	SRCR-like domain
A1L4H1	[798, 873]	SRCR-like domain
D6R9N7	[101, 135]	Cysteine proteinases
O95125	[394, 421]	Classic Zinc Finger
P00736	[144, 191]	Laminin
P00736	[354, 373]	Complement Module, domain 1
P00736	[418, 450]	Complement Module, domain 1
P19957	[65, 116]	Elafin-like
P80297	[1, 60]	Metallothionein Isoform II
P98169	[433, 448]	Classic Zinc Finger
P98169	[483, 500]	Classic Zinc Finger
Q12841	[27, 100]	-
Q14833	[514, 575]	GPCR, family 3, nine cysteines domain
Q2M1K9	[254, 291]	Classic Zinc Finger
Q2M1K9	[432, 455]	Classic Zinc Finger
Q2M1K9	[489, 550]	Classic Zinc Finger
Q2M1K9	[661, 676]	Classic Zinc Finger
Q2M1K9	[776, 807]	Classic Zinc Finger
Q2M1K9	[877, 900]	Classic Zinc Finger
Q2M1K9	[921, 954]	Classic Zinc Finger
Q2M1K9	[1159, 1196]	Classic Zinc Finger
Q5T619	[270, 303]	Classic Zinc Finger
Q6PCD5	[276, 307]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q6PCD5	[320, 339]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q6PCD5	[673, 689]	YVTN repeat-like/Quinoprotein amine dehydrogenase
Q6UXG2	[274, 334]	Tumor Necrosis Factor Receptor, subunit A, domain 2
Q7RTX1	[347, 363]	-
Q8IWE5	[815, 865]	Pleckstrin-homology domain (PH domain)/Phosphotyrosine-binding domain (PTB)
Q8IYH5	[812, 865]	-
Q92626	[721, 745]	Haem peroxidase domain superfamily, animal type
Q92626	[840, 866]	Haem peroxidase domain superfamily, animal type
Q92626	[1409, 1471]	-
Q96L73	[1589, 1663]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q96L73	[1685, 1699]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q96L73	[1884, 1942]	SET domain
Q96L73	[2011, 2036]	SET domain
Q96L73	[2054, 2082]	SET domain
Q96L73	[2110, 2210]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q96SK3	[94, 128]	Classic Zinc Finger
Q96SK3	[166, 196]	Classic Zinc Finger
Q96SK3	[474, 502]	Classic Zinc Finger
Q96SK3	[555, 582]	Classic Zinc Finger
Q99952	[215, 233]	Protein tyrosine phosphatase superfamily
O00443	[477, 498]	Phosphatidylinositol 3-kinase Catalytic Subunit; Chain A, domain 1
O75679	[38, 90]	Zinc/RING finger domain, C3HC4 (zinc finger)
O95925	[29, 71]	Elafin-like
O95925	[103, 129]	Pancreatic trypsin inhibitor Kunitz domain
P10323	[211, 250]	Trypsin-like serine proteases
P17948	[474, 489]	Immunoglobulins
P19883	[30, 65]	TGF-beta binding (TB) domain
P35916	[645, 672]	Immunoglobulins
P41743	[179, 192]	-
P43026	[454, 472]	Cystine-knot cytokines
Q03164	[1453, 1540]	Zinc/RING finger domain, C3HC4 (zinc finger)
